"attestation_id","redemption_process","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","beneficiary_location","supply_country","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220607_SP_FF_transaction_2_attestation_846","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1250","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4754,246,"ZL 1.0.0","f0144316","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4754 - Filecoin minerID f0144316","CN","CN-SD","CN","450","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4754. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144316","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_847","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1251","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4755,246,"ZL 1.0.0","f0144528","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4755 - Filecoin minerID f0144528","CN","CN-ZJ","CN","3168","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4755. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144528","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_848","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1252","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4756,246,"ZL 1.0.0","f0144530","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4756 - Filecoin minerID f0144530","CN","CN-ZJ","CN","38","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4756. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144530","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_849","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1253","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4757,246,"ZL 1.0.0","f0144547","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4757 - Filecoin minerID f0144547","CN","CN-GX","CN","2654","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4757. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144547","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_850","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1254","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4758,246,"ZL 1.0.0","f0144952","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4758 - Filecoin minerID f0144952","CN","CN-NM","CN","4812","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4758. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0144952","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_851","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1255","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4759,246,"ZL 1.0.0","f0145249","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4759 - Filecoin minerID f0145249","CN","CN-NM","CN","601","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4759. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0145249","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_852","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1256","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4760,246,"ZL 1.0.0","f0145503","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4760 - Filecoin minerID f0145503","CN","CN-NM","CN","272","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4760. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0145503","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_853","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1257","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4761,246,"ZL 1.0.0","f0146428","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4761 - Filecoin minerID f0146428","CN","CN-BJ","CN","16","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4761. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146428","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_854","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1258","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4762,246,"ZL 1.0.0","f0146956","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4762 - Filecoin minerID f0146956","CN","CN-NM","CN","1292","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4762. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0146956","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_855","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1259","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4763,246,"ZL 1.0.0","f0147204","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4763 - Filecoin minerID f0147204","CN","CN-JX","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4763. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0147204","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_856","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1260","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4764,246,"ZL 1.0.0","f0147214","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4764 - Filecoin minerID f0147214","CN","CN-SC","CN","168","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4764. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0147214","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_857","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1261","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4765,246,"ZL 1.0.0","f0147801","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4765 - Filecoin minerID f0147801","CN","CN-HA","CN","4","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4765. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0147801","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_858","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1262","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4766,246,"ZL 1.0.0","f0148143","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4766 - Filecoin minerID f0148143","CN","CN-HB","CN","741","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4766. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148143","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_859","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1263","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4767,246,"ZL 1.0.0","f0148298","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4767 - Filecoin minerID f0148298","CN","CN-SH","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4767. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148298","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_860","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1264","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4768,246,"ZL 1.0.0","f0148452","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4768 - Filecoin minerID f0148452","CN","CN-ZJ","CN","455","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4768. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148452","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_861","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1265","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4769,246,"ZL 1.0.0","f0148494","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4769 - Filecoin minerID f0148494","CN","CN-HN","CN","249","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4769. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0148494","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_862","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1266","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4770,246,"ZL 1.0.0","f0149753","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4770 - Filecoin minerID f0149753","CN","CN-GD","CN","841","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4770. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149753","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_863","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1267","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4771,246,"ZL 1.0.0","f0149783","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4771 - Filecoin minerID f0149783","CN","CN-BJ","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4771. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149783","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_864","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1268","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4772,246,"ZL 1.0.0","f0149937","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4772 - Filecoin minerID f0149937","CN","CN-AH","CN","24","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4772. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149937","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_865","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1269","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4773,246,"ZL 1.0.0","f0150748","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4773 - Filecoin minerID f0150748","CN","CN-ZJ","CN","2127","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4773. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0150748","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_866","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1270","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4774,246,"ZL 1.0.0","f0151499","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4774 - Filecoin minerID f0151499","CN","CN-SC","CN","2258","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4774. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151499","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_867","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1271","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4775,246,"ZL 1.0.0","f0151643","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4775 - Filecoin minerID f0151643","CN","CN-JS","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4775. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151643","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_868","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1272","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4776,246,"ZL 1.0.0","f0152346","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4776 - Filecoin minerID f0152346","CN","CN-SH","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4776. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152346","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_869","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1273","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4777,246,"ZL 1.0.0","f0152351","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4777 - Filecoin minerID f0152351","CN","CN-ZJ","CN","2683","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4777. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152351","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_870","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1274","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4778,246,"ZL 1.0.0","f0153024","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4778 - Filecoin minerID f0153024","CN","CN-SD","CN","750","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4778. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153024","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_871","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1275","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4779,246,"ZL 1.0.0","f0153040","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4779 - Filecoin minerID f0153040","CN","CN-SD","CN","606","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4779. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153040","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_872","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1276","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4780,246,"ZL 1.0.0","f0153565","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4780 - Filecoin minerID f0153565","CN","CN-GD","CN","315","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4780. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153565","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_873","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1277","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4781,246,"ZL 1.0.0","f0153775","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4781 - Filecoin minerID f0153775","CN","CN-ZJ","CN","936","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4781. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153775","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_874","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1278","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4782,246,"ZL 1.0.0","f0153930","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4782 - Filecoin minerID f0153930","CN","CN-SD","CN","354","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4782. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153930","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_875","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1279","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4783,246,"ZL 1.0.0","f0153932","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4783 - Filecoin minerID f0153932","CN","CN-SD","CN","766","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4783. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0153932","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_876","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_1280","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4784,246,"ZL 1.0.0","f0154262","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4784 - Filecoin minerID f0154262","CN","CN-JS","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4784. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0154262","20220607_SP_FF_delivery"
